url,get_date,page_status,directory,cod,status,last_status,last_update,Dati_relativi_al_lotto_description,Dati_relativi_al_lotto_INDIRIZZO,Dati_relativi_al_lotto_LOTTO,Dati_relativi_al_lotto_NUMERO_BENI,Dati_relativi_al_lotto_GENERE,Dati_relativi_al_lotto_CATEGORIA,Dati_relativi_al_lotto_VALORE_DI_STIMA,Dati_relativi_ai_beni_tipo,Dati_relativi_ai_beni_description,Dati_relativi_ai_beni_INDIRIZZO,Dati_relativi_ai_beni_PIANO,Dati_relativi_ai_beni_DISPONIBILITÀ,Dati_relativi_ai_beni_VANI,Dati_relativi_ai_beni_METRI_QUADRI,Dati_relativi_ai_beni_METRI_QUADRI_MIN,Dati_relativi_ai_beni_METRI_QUADRI_MAX,Dati_relativi_ai_beni_CERTIFICAZIONE_ENERGETICA,Dati_relativi_ai_beni_DATI_CATASTALI,Dati_relativi_alla_Vendita_DATA_E_ORA_UDIENZA,Dati_relativi_alla_Vendita_DATA_E_ORA_VENDITA,Dati_relativi_alla_Vendita_TIPO_VENDITA,Dati_relativi_alla_Vendita_MODALITA_VENDITA,Dati_relativi_alla_Vendita_LUOGO_DELLA_VENDITA,Dati_relativi_alla_Vendita_LUOGO_PRESENTAZIONE_OFFERTA,Dati_relativi_alla_Vendita_TERMINE_PRESENTAZIONE_OFFERTE,Dati_relativi_alla_Vendita_PREZZO_BASE,Dati_relativi_alla_Vendita_OFFERTA_MINIMA,Dati_relativi_alla_Vendita_RIALZO_MINIMO_IN_CASO_DI_GARA,Dati_relativi_alla_Vendita_DEPOSITO_CAUZIONALE,Dati_relativi_alla_Vendita_DEPOSITO_IN_CONTO_SPESE,Dati_relativi_alla_Vendita_DATA_INIZIO_GARA,Dati_relativi_alla_Vendita_DATA_FINE_GARA,Dettaglio_procedura_e_contatti_TRIBUNALE,Dettaglio_procedura_e_contatti_TIPO_PROCEDURA,Dettaglio_procedura_e_contatti_RUOLO,Dettaglio_procedura_e_contatti_RUOLO_1,Dettaglio_procedura_e_contatti_RUOLO_2,Numero_dei_Creditori,Dettaglio_procedura_e_contatti_DELEGATO_ALLA_VENDITA,Dettaglio_procedura_e_contatti_RECAPITI,Dettaglio_procedura_e_contatti_EMAIL,Dettaglio_procedura_e_contatti_CUSTODE_GIUDIZIARIO,Dettaglio_procedura_e_contatti_GIUDICE,Dettaglio_procedura_e_contatti_IVG,zip,asd,Dati_relativi_ai_beni_DENUNCIA_CATASTALE,Dati_relativi_alla_Vendita_RIALZO_MINIMO,Dettaglio_procedura_e_contatti_ENTE,Dettaglio_procedura_e_contatti_COMMISSARIO_LIQUIDATORE,Dettaglio_procedura_e_contatti_LIQUIDATORE_GIUDIZIALE,Dettaglio_procedura_e_contatti_CURATORE,Dettaglio_procedura_e_contatti_PROFESSIONISTA_DELEGATO,Dettaglio_procedura_e_contatti_COMMISSARIO_GIUDIZIALE,Dati_relativi_alla_Vendita_PRESENTAZIONE_DOMANDA,Dettaglio_procedura_e_contatti_CURATORE_FALLIMENTARE
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-dei-tigli-4-1814412,2021-02-25 23:28,OK,"media/Comune Roma, Roma, Italia/1814412",COD. 4194820,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"Piena proprietà di appartamento in Roma (RM), Via dei Tigli n. 4, piano 4, interno 13. L’unità immobiliare è parte di un fabbricato plurifamiliare.","Via dei Tigli 4, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"Piena proprietà di appartamento in Roma (RM), Via dei Tigli n. 4, piano 4, interno 13. L’unità immobiliare è parte di un fabbricato plurifamiliare. L’appartamento è composto da ingresso, due camere (di cui una di dimensioni inferiori a quelle stabilite dal Regolamento edilizio di Roma e pertanto da considerarsi ripostiglio/deposito), soggiorno con angolo cottura, bagno, terrazzo e balcone, per una superficie convenzionale complessiva di mq. 66,00 circa. Confina a nord, ad est ed a sud con affaccio su distacco con altri edifici ad uso abitativo e ad ovest con il corpo scale condominiale ed altra unità abitativa int. 14, salvo altri. È identificato al catasto Fabbricati del Comune di Roma al Foglio 946, Particella 231, Sub 13, z.c. 4, cat. A/2, cl. 2, consistenza 3,5 vani, superficie catastale totale 59 mq., totale escluse aree scoperte 52 mq, Rendita € 723,04, Via dei Tigli n. 4, piano 4, interno 13. L’immobile è occupato da terzi in virtù di contratto di locazione non opponibile alla procedura. È stato emesso l’ordine di liberazione. Con provvedimento in data 10/12/2020 il G.E. ha autorizzato il differimento dell’attuazione dell’ordine di liberazione all’aggiudicazione. In base alle ricerche ed alle verifiche effettuate dall’Esperto deve ritenersi che il fabbricato di cui è parte l’immobile sia stato edificato in data antecedente al 01/09/1967 e risalga presumibilmente agli anni 30 rintracciandosi la sagoma dell’edificio in costruzione già nelle foto storiche del Governatorato del 1933 e del 1943. L’appartamento de quo, inoltre, risulta essere stato oggetto di compravendita ante 1967 con atto del 22/03/1955 (trascritto il 29/03/1955 ai nn. 18197/12864 di formalità), e successivamente con atto del 10/08/1966 (trascritto in data 11/08/1966 ai nn. 64278/42954 di formalità). Dalle ricerche effettuate non sono stati reperiti né l’eventuale titolo edilizio né ulteriori pratiche edilizie relative alle variazioni di distribuzione interna risultanti dalla visura catastale storica, come meglio indicato in perizia. L’immobile risulta privo del Certificato di Agibilità. Di tutto quanto sopra e della complessiva situazione esistente, delle condizioni e dello stato del compendio, nonché di quanto necessario per la regolarizzazione urbanistica ed amministrativa, ivi inclusi oneri e spese di ogni genere, che sono ad esclusivo carico e cura dell’aggiudicatario, si è tenuto conto nella determinazione del valore di stima. Non è stato possibile redigere l’APE in assenza della necessaria documentazione. Risultano le seguenti formalità pregiudizievoli trascritte antecedentemente al pignoramento ma successivamente all’iscrizione di ipoteca del creditore procedente e non opponibili: trascrizione del 20/05/2008 ai nn 64551/36157 di formalità relativa alla domanda giudiziale di esecuzione in forma specifica nonché trascrizione del 30/01/2013 ai nn. 10316/7873 di formalità relativa alla conseguente Sentenza traslativa sottoposta a condizione sospensiva (indicata nel quadro “D” della nota di trascrizione), il cui avveramento non risulta annotato, come pure indicato nella relazione notarile e nella perizia dell’Esperto. Il tutto come meglio descritto nell’elaborato peritale depositato in atti.","Via dei Tigli 4, Roma (RM)",4,OCCUPATO SENZA TITOLO,3.5,59,59.0,,,"Foglio:946, Particella:231, Subalterno:13",2021-03-31 14:00:00,,senza incanto,Asincrona telematica,,,2021-03-30 23:59:00,132000.0,99000.0,3000.0,,,"31/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,1037 / 2017,1037.0,2017.0,,"Sdrubolini Letizia
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,,Merola Stefania,"IVG DI ROMA SRL
(Gestisce la visita del bene)",172,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-del-casaletto-521-1809772,2021-02-25 23:54,OK,"media/Comune Roma, Roma, Italia/1809772",COD. 4169309,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"Quota pari a 100/100% del diritto di proprietà su appartamento sottotetto, adibito a civile abitazione, sito in Roma – Via del Casaletto n.521, palazzina C, piano 4°.int. 8, composto da soggiorno-pranzo, cucina, ripostiglio, 2 bagni, corridoio, 3 stanze e terrazzo, per complessivi mq.198. Identificato al Catasto Fabbricati del Comune di Roma al foglio n 466, particella 1663 sub 8","Via del Casaletto, 521, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,"€ 257.400,00",ABITAZIONE DI TIPO CIVILE,"Quota pari a 100/100% del diritto di proprietà su appartamento sottotetto, adibito a civile abitazione, sito in Roma – Via del Casaletto n.521, palazzina C, piano 4°.int. 8, composto da soggiorno-pranzo, cucina, ripostiglio, 2 bagni, corridoio, 3 stanze e terrazzo, per complessivi mq.198. Identificato al Catasto Fabbricati del Comune di Roma al foglio n 466, particella 1663 sub 8. Confina con: vano scala, vano ascensore, distacco verso cortile condominiale, salvo altri. Costruito in virtù di licenza edilizia n. 138/d del 29.4.1964 e variante n.1151 del 22.6.1967. A seguito delle modifiche apportate è stata presentata domanda di sanatoria in data 26.3.1986 al n.55920 per la quale è stata rilasciata concessione in sanatoria n.358010 in data 3.5.2013. Certificato di agibilità, per la palazzina C, rilasciato in data 28.1.1969 n.44, in conformità al progetto 39126/63 e n.26869/66. Dopo la concessione in sanatoria non risulta sia stato richiesto nuovo certificato di agibilità. Formalità pregiudizievoli: 1) iscrizione n.3035 di formalità del 25.2.2016 a favore di Equitalia 2) iscrizione n.11600 di formalità del 3.8.2012, in rinnovcazione di quella iscritta il 12.8.1992 al n.14370 dii formalità a favore della Cassa di Risparmio di Torino; 3) iscrizione del 19.9.2011 al n.20187 di formalità, in rinnovazione di quella iscritta in data 23.9.1991 al n.15308 di formalità, a favore del Banco di Santo Spirito S.p.A.; 4) trascrizione della domanda giudiziale n.41195 di formalità del 15.6.2004 per il giudizio di divisione incardinato dal fallimento n.55297 e conclusosi con sentenza di rigetto della domanda n.23403/2010 confermata in sede di gravame con sentenza della Corte dAppello Civile di Roma n.2399/2018 pubblicata il 13/4/2018 e divenuta definitiva; 5) trascrizione n.15104 di formalità del 29.2.2016 di verbale di pignoramento a favore del Condominio di Via del Casaletto n.521 Parco Tirrenia Roma; 6) trascrizione della sentenza del fallimento n.55297 in data 3.2.1995 n.4375; 7) trascrizione del 5.11.2018 al n.88343 di formalità del pignoramento a favore di Aurora SPV S.r.l.. Lappartamento è occupato con contratto di locazione non opponibile alla procedura ed in corso di liberazione.","Via del Casaletto, 521, Roma (RM)",4,IN CORSO DI LIBERAZIONE,,"198,00",198.0,,,"Foglio:466, Particella:1663, Subalterno:8",2021-03-11 12:00:00,,senza incanto,Asincrona telematica,,,2021-03-10 23:59:00,514800.0,386100.0,2000.0,,,"11/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,265 / 2016,265.0,2016.0,,"Borromeo Chiara
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",Merola Stefania,,151,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-del-pratolungo-casilino-n-35-1810409,2021-02-25 22:47,OK,"media/Comune Roma, Roma, Italia/1810409",COD. 2810125,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"Appartamento a Roma Via Pratolungo Casilino 35, piano T, costituito da originario magazzino, assenza licenza edilizia, ingresso, pranzo con accesso al balcone esterno privo di balaustra, locale privo di vano finestra, bagno, ripostiglio. Difformità tra lo stato dei luoghi e planimetria catastale, indicate nella relazione di stima, cui si rimanda.","Via del Pratolungo Casilino n. 35, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,"€ 72.000,00",ABITAZIONE DI TIPO CIVILE,"Appartamento in Roma, Via Pratolungo Casilino 35, interno D, piano T, costituito da originario magazzino (cantina), realizzato in assenza di licenza edilizia per il quale risultano presentate diverse domande di condono edilizio (la cui concessione in sanatoria non risulta rilasciata al momento delle operazioni di stima) e diverse D.I.A. per cambio di destinazione d’uso (da magazzino ad ufficio e da ufficio ad abitazione, sui cui esiti e dettagli si rimanda alla relazione di stima); una delle D.I.A. presentate ha peraltro ad oggetto anche il frazionamento dell’intera corte esterna, in assenza di titolo, in quanto sulla stessa il dante causa degli attuali proprietari possedeva solo il diritto di proprietà pari a 1/2 pro indiviso. L’appartamento (in relazione al quale viene posto in vendita il diritto di piena proprietà per 1/1) risulta attualmente così composto: ingresso/disimpegno (circa 4,50 mq), pranzo/soggiorno (circa 10,68 mq) con accesso al balcone esterno privo di balaustra (circa 3,30 mq - balcone realizzato sempre in assenza di idoneo titolo edilizio), locale privo di vano finestra (circa 11,10 mq - senza aperture verso lesterno, privo di aria e luce diretta), bagno (circa 4,45 mq), ripostiglio (circa 1,55 mq), oltre alla corte esterna (per la quale viene posto in vendita il diritto di piena proprietà per la quota di ½ pro indiviso) di circa 84,00 mq. Vi sono diverse difformità tra lo stato dei luoghi e quanto riportato nella planimetria catastale, dettagliatamente indicate nella relazione di stima, cui si rimanda. Limmobile non ha accesso dallatrio condominiale, ma ha un ingresso autonomo dalla corte, erroneamente riportata negli atti (catastali e di provenienza) come esclusiva, con accesso pedonale da Via Pratolungo Casilino 35. Il bene è identificato al catasto Fabbricati - Fg. 1018, Part. 1999, Sub. 523, Zc. 6, Categoria A2. Limmobile viene posto in vendita per il diritto di Proprietà (1/1), precisando che con riferimento corte sub 523 il diritto di proprietà posto in vendita è pari ad 1/2 (un mezzo) pro indiviso. Si è considerata nella stima la particolare indeterminatezza circa la situazione urbanistica ed edilizia descritta nel capitolo Regolarità edilizia della relazione di stima, alla quale si rimanda, che comporta una svalutazione del prezzo unitario dellimmobile in relazione al possibile annullamento dei cambi di destinazione richiesti e degli eventuali connessi costi di pristino, considerati gli interventi di ripristino e demolizione indicati e nei limiti riportati e si è considerata la circostanza che il frazionamento della corte esterna potrebbe oggetto di contestazione da parte del proprietario della restante quota di proprietà pari sempre ad 1/2 pro indiviso, come meglio riferito nel capitolo Titolarità della perizia tecnica al quale si rimanda, considerati i costi per le rettifiche catastali, si è considerata la riduzione del valore pari a circa il 15% per lassenza della garanzia per vizi del bene venduto.","Via del Pratolungo Casilino n. 35, Roma (RM)",T,,,,,,,"Foglio:1018, Particella:1999, Subalterno:523",2021-03-03 16:00:00,,senza incanto,Asincrona telematica,,,2021-03-02 23:59:00,60000.0,45000.0,3000.0,,,"03/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,1489 / 2015,1489.0,2015.0,,"Russo Andrea
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",Iappelli Miriam,,132,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-dell%E2%80%99archeologia-5-1812930,2021-02-25 22:36,OK,"media/Comune Roma, Roma, Italia/1812930",COD. 4171120,GARA CONCLUSA,"ABITAZIONE DI TIPO CIVILE, POSTO AUTO","AGGIUDICATA A € 45.600,00","Proprietà superficiaria di appartamento al piano primo, interno 5, scala F con annessa cantina posta al piano seminterrato e posto auto coperto al piano S1.","Via dell’Archeologia, 5, Roma (RM)",LOTTO UNICO,2,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"Proprietà superficiaria su appartamento composto da: soggiorno-pranzo, un angolo cottura, un bagno, un ripostiglio ed una camera da letto, con annessa cantina di pertinenza posta al piano seminterrato, il tutto per una superficie convenzionale complessiva di mq 50,56.","Via dell’Archeologia, 1, Roma (RM)",S1,LIBERO,,"10,92",10.92,,,,2021-02-25 14:00:00,,senza incanto,Asincrona telematica,,,2021-02-24 23:59:00,60720.0,45540.0,2000.0,,,"25/02/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,820 / 2018,820.0,2018.0,,"Tuzj Alessandra
(Procede alle operazioni di vendita)",Tel. 0689569801,,"IVG DI ROMA SRL
(Gestisce la visita del bene)",dAmbrosio Federica,,133,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-della-chiesa-nuova-n-11-1827333,2021-02-25 23:39,OK,"media/Comune Roma, Roma, Italia/1827333",COD. 4193887,DA BANDIRE TRA PIÙ DI 15 GIORNI,APPARTAMENTO,,"Intera proprietà immobile: Sito in Via della Chiesa Nuova n.11 00186 Roma (RM), identificato al N.C.E.U. a Foglio 485 - Part. 388 Sub. 54 – Categoria catastale A/2 e rendita catastale Euro 865,07. L’immobile ha una superfice catastale complessiva di mq. 44.","Via della Chiesa Nuova n.11 , Roma (RM)",3,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,"€ 315.500,00",APPARTAMENTO,"Intera proprietà immobile: Sito in Via della Chiesa Nuova n.11 00186 Roma (RM), identificato al N.C.E.U. a Foglio 485 - Part. 388 Sub. 54 – Categoria catastale A/2 e rendita catastale Euro 865,07. L’immobile ha una superfice catastale complessiva di mq. 44. L’immobile ha una superfice catastale complessiva di mq. 44.","Via della Chiesa Nuova n.11 , Roma (RM)",,,,,,,,,,2021-04-27 10:45,competitiva,Presso il venditore,,,2021-04-26 12:00:00,252400.0,252400.0,,10% del prezzo offerto,,,,,Liquidazione Coatta,527 / 2019,527.0,2019.0,,"Carraffa Renato
(Procede alle operazioni di vendita)",Tel. 0737 782080,,,,,186,,,"€ 12.620,00",Ministero dello Sviluppo Economico,Brancia Luigi Federico,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-della-magliana-n-759-1808142,2021-02-25 22:43,OK,"media/Comune Roma, Roma, Italia/1808142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-delle-driadi-35-p-3-int-6-1810779,2021-02-25 23:43,OK,"media/Comune Roma, Roma, Italia/1810779",COD. 4193725,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"Quota pari al 100% del diritto di piena proprietà dell’appartamento sito in Roma Via delle Driadi 35, P.3, Int. 6. Trattasi di appartamento composto da cucina, bagno, tre stanze, per una superficie lorda di 75 m.q.; sono altresì presenti due balconi di 20 m.q. e 12 m.q. Immobile identificato al N.C.E.U. del Comune di Roma al Foglio 664, Part. 596, Sub. 8, Cat. A/2, Classe 4, consistenza 4,5 vani, Rendita € 534,53, confinante con sub. 7, vano scala e distacco.","VIA DELLE DRIADI 35, P.3, Int. 6, Roma (RM)",4,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"Quota pari al 100% del diritto di piena proprietà dell’appartamento sito in Roma Via delle Driadi 35, P.3, Int. 6. Trattasi di appartamento composto da cucina, bagno, tre stanze, per una superficie lorda di 75 m.q.; sono altresì presenti due balconi di 20 m.q. e 12 m.q. Immobile identificato al N.C.E.U. del Comune di Roma al Foglio 664, Part. 596, Sub. 8, Cat. A/2, Classe 4, consistenza 4,5 vani, Rendita € 534,53, confinante con sub. 7, vano scala e distacco.","VIA DELLE DRIADI 35, P.3, Int. 6, Roma (RM)",3,IN CORSO DI LIBERAZIONE,4.5,75,75.0,,,,2021-03-09 15:30:00,,senza incanto,Asincrona telematica,,,2021-03-08 23:59:00,170150.0,127612.0,1500.0,,,"09/03/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,1512 / 2009,1512.0,2009.0,,"DI PAOLA ANTONIO
(Procede alle operazioni di vendita)",Tel. 0683751500,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",FERRAMOSCA BIANCA MARIA,,133,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-delle-driadi-n-35-1807646,2021-02-25 23:33,OK,"media/Comune Roma, Roma, Italia/1807646",COD. 4192786,GARA CONCLUSA,ABITAZIONE DI TIPO CIVILE,"AGGIUDICATA A € 119.000,00","Appartamento con destinazione residenziale al secondo piano, interno 4, del fabbricato sito in Roma, via delle Driadi n. 35. L’appartamento, si trova nella zona est di Roma, al di fuori del GRA, tra la via Casilina e la via Prenestina, in prossimità di via Torrenova, località Torre Angela.","VIA DELLE DRIADI N. 35, Roma (RM)",LOTTO UNICO,2,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"Limmobile oggetto di pignoramento consiste in un appartamento con destinazione residenziale al secondo piano, interno 4, del fabbricato sito in Roma, via delle Driadi n. 35. L’appartamento, si trova nella zona est di Roma, al di fuori del GRA, tra la via Casilina e la via Prenestina, in prossimità di via Torrenova, località Torre Angela. La zona è dotata di tutti i servizi (autobus, etc.) di primaria necessità. Ledificio, è rivestito esternamente in cortina ed è costituito da n. 4 piani fuori terra, di cui il primo destinato ad attività industriale/artigianale e gli altri a fini residenziali, con n. 2 appartamenti a piano. La copertura è a tetto, rivestito in tegole di cemento. Laccesso alla parte residenziale è posto sul lato destro del fabbricato ed avviene tramite un corridoio aperto che conduce al portone di ingresso. Latrio è rivestito in marmo così come le scale condominiali. Non è presente ascensore.","Via delle Driadi n. 35, Roma (RM)",2,,,,,,,,2021-02-22 11:00:00,,senza incanto,Asincrona telematica,,,2021-02-21 23:59:00,157500.0,118125.0,2000.0,,,"22/02/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,655 / 2017,655.0,2017.0,,"Esposito Marco Aniello
(Procede alle operazioni di vendita)",,,"I.V.G DI ROMA S.R.L. ISTITUTO VENDITE GIUDIZIARIE
(Gestisce la visita del bene)",dAmbrosio Federica,,133,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-di-mezzocammino-n-113-1816651,2021-02-26 00:30,OK,"media/Comune Roma, Roma, Italia/1816651",COD. 4167026,GARA DA APRIRE,ABITAZIONE DI TIPO CIVILE,,"Quota pari a 1/1 del diritto di proprietà su appartamento per civile abitazione posto al piano terra della scala B, distinto con il numero interno 1, catastalmente costituito da 2,5 vani e con annesso giardino.","Via di Mezzocammino n. 113, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,"€ 88.560,00",ABITAZIONE DI TIPO CIVILE,"Quota pari a 1/1 del diritto di proprietà appartamento per civile abitazione posto al piano terra della scala B, distinto con il numero interno 1, catastalmente costituito da 2,5 vani e con annesso giardino; a confine con appartamento int. 2, per due lati con cortile condominiale e distacco su rampa carrabile, salvo altri. L’immobile risulta composto da salone con angolo cottura, disimpegno, wc con doccia, una camera ed un giardino. Sono compresi nella vendita tutti i diritti di comproprietà sulle cose e parti comuni all’intero fabbricato di cui fa parte la sopra descritta porzione immobiliare, a norma di legge e convenzione. Il tutto censito nel Catasto Fabbricati del Comune di Roma: foglio 1126, particella 942, subalterni 18 e 23 graffati tra loro, zona censuaria 6, categoria A/2, classe 4, vani 2,5, superficie catastale totale 46 mq – totale escluse aree scoperte 41 mq, rendita catastale euro 296,96 (Via di Mezzocammino n. 117 piano: T interno:1 scala: B). Il bene è in buono stato di manutenzione ed è occupato senza titolo opponibile alla procedura. In corso di liberazione. Il tutto come meglio descritto nell’elaborato peritale in atti.","Via di Mezzocammino n. 113, Roma (RM)",T,IN CORSO DI LIBERAZIONE,2.5,"46,00",46.0,,,,2021-04-12 11:00:00,,senza incanto,Asincrona telematica,,,2021-04-11 23:59:00,89000.0,66750.0,5000.0,,,"12/04/2021, all’esito della valutazione delle offerte",,Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,1329 / 2017,1329.0,2017.0,,"La Motta Dora
(Procede alle operazioni di vendita)",Tel. 0689569801,pvp@visiteivgroma.it,"IVG DI ROMA SRL
(Gestisce la visita del bene)",IAPPELLI Miriam,,128,,,,,,,,,,,
https://www.astegiudiziarie.it/vendita-asta-appartamento-roma-via-di-torre-morena-n-32-1807648,2021-02-25 23:29,OK,"media/Comune Roma, Roma, Italia/1807648",COD. 4167945,GARA CONCLUSA,ABITAZIONE DI TIPO CIVILE,"AGGIUDICATA A € 120.000,00","100% piena proprietà di porzioni di fabbricato sito in Comune di Roma, località Morena – Casal Morena, via di Torre Morena n. 32, e precisamente: - appartamento ad uso civile abitazione posto al piano 2 e sottotetto collegati tra loro a mezzo scala interna; - posto macchina nell’autorimessa condominiale","via di Torre Morena n. 32, Roma (RM)",LOTTO UNICO,1,IMMOBILI,IMMOBILI - IMMOBILE RESIDENZIALE,,ABITAZIONE DI TIPO CIVILE,"100% piena proprietà di porzioni di fabbricato sito in Comune di Roma, località Morena – Casal Morena, via di Torre Morena n. 32, e precisamente: - appartamento ad uso civile abitazione posto al piano 2 e sottotetto collegati tra loro a mezzo scala interna, contraddistinto con l’int. 13, catastalmente composto al piano secondo da: un unico ambiente con angolo cottura, bagno, scala di collegamento e un balcone; al piano sottotetto (catastalmente terzo) da una soffitta di un unico vano con due ripostigli. - posto macchina nell’autorimessa condominiale al piano seminterrato privo di una specifica e localizzata area all’interno del parcheggio. A confine con: - vano scale, appartamenti contraddistinti con l’int. 12 e l’int. 14, salvi altri e diversi confini. Il tutto censito al Catasto dei Fabbricati del Comune di Roma al foglio 1011, part. 1129 - sub. 19, z.c. 6, via di Torre Morena snc, piano 2 -3, int. 13, cat. A/2, classe 5, cons. 4 vani, superficie catastale totale mq 88, r.c. € 557,77. Lo stato dei luoghi per il solo piano secondo corrisponde alla planimetria catastale. La soffitta, posta al piano terzo, è invece attualmente utilizzata come abitazione ed è composta da due camere, un bagno, un ripostiglio e un disimpegno, in difformità alla planimetria catastale. Il fabbricato di cui fanno parte i sopra descritti beni è stato edificato in forza del progetto n. 28310 del 1982 e relativa concessione edilizia n. 1981/C del 26/09/1983, voltura n. 739/C del 19/05/1984 e successiva variante n. 1471/C rilasciata in data 7/12/1985 in forza di progetto n. 29114 del 1985. Si precisa che con form. n. 45881 del 5/10/1985 è stato trascritto atto d’obbligo in favore del Comune di Roma con il quale la società costruttrice si è impegnata a mantenere la destinazione d’uso dei locali al piano sottotetto e al piano seminterrato a servizio dell’edificio e in conformità alle planimetrie. L’aggiudicatario dovrà quindi provvedere a ripristinare la destinazione originaria della soffitta e lo stato dei luoghi in conformità alla planimetria catastale mediante presentazione di CILA, al costo complessivo stimato dal perito in € 10.000,00, già detratto dal prezzo di stima. Non è presente attestazione di agibilità. L’immobile è in medio stato di conservazione e non sono stati esibiti i certificati degli impianti elettrico, termico e idrico. Non è presente APE. Oneri condominiali, parti comuni, gravami, eventuali servitù e vincoli come in perizia. Il tutto come meglio descritto nell’elaborato peritale in atti a firma dell’Ing. Alessandro Tattoli. I sopra descritti beni sono nella disponibilità della ex moglie e dei figli del debitore che lo occupano in forza di verbale di separazione con assegnazione della casa coniugale trascritto anteriormente al pignoramento ma successivamente all’ipoteca volontaria del creditore procedente. Emesso ordine di liberazione con esecuzione differita al 20/3/2020. Limmobile è già stato liberato.","via di Torre Morena n. 32, Roma (RM)",2,,,,,,,"Foglio:1011, Particella:1129, Subalterno:19",2021-02-17 14:00:00,,senza incanto,Asincrona telematica,,,2021-02-16 23:59:00,112000.0,84000.0,2000.0,,,"17/02/2021, all’esito della valutazione delle offerte","-
salvo auto prolungamento",Roma,ESECUZIONE IMMOBILIARE POST LEGGE 80,679 / 2018,679.0,2018.0,,"Napoli Danilo
(Procede alle operazioni di vendita)",Tel. 0689569801,,"IVG DI ROMA SRL
(Gestisce la visita del bene)",,,118,,,,,,,,,,,
